user_id,avg_days_between_orders
15414,20
15415,13.73913043
15416,18
15417,17
15418,14.5
15419,15.14285714
15420,16.54545455
15421,15.6
15422,13.47368421
15423,15.15
15424,17.04761905
15425,7.857142857
15426,6.7
15427,17.33333333
15428,12.15
15429,12.33333333
15430,15.25
15431,2.2
15432,12.38461538
15433,17
15434,18.75
15435,10.92857143
15436,11.75
15437,19
15438,20
15439,8.820512821
15440,19
15441,23.33333333
15442,6
15443,18.33333333
15444,13.33333333
15445,11.93333333
15446,5.545454545
15447,3.488372093
15448,5.275362319
15449,15
15450,16.3
15451,24
15452,6.454545455
15453,15.66666667
15454,12.12
15455,14.8125
15456,14.875
15457,16
15458,20
15459,5.5
15460,20.18181818
15461,10
15462,19.22222222
15463,17.78571429
15464,6.285714286
15465,17.55555556
15466,10.96969697
15467,16.55
15468,11.5
15469,4.444444444
15470,14.75
15471,8.56097561
15472,9.8
15473,13
15474,5.891891892
15475,20.16666667
15476,16.375
15477,15.31578947
15478,19.5
15479,6.555555556
15480,8.75
15481,18.46153846
15482,18.625
15483,9.318181818
15484,10.4
15485,14.28571429
15486,17.66666667
15487,13.82352941
15488,20.45454545
15489,9.333333333
15490,10.25
15491,8.133333333
15492,14.08695652
15493,11.42857143
15494,12.83333333
15495,1
15496,8
15497,16.2
15498,18.33333333
15499,12.31818182
15500,16.75
15501,3.53
15502,19.75
15503,8.820512821
15504,13.08333333
15505,9.025
15506,12.86666667
15507,4.730769231
15508,10.875
15509,20.16666667
15510,11.10344828
15511,24
15512,22.5
15513,7.103448276
15514,18.92307692
15515,7.595744681
15516,10.36363636
15517,13.90909091
15518,11.92857143
15519,16.7
15520,6.333333333
15521,6.145454545
15522,21.75
15523,4.918367347
15524,22
15525,9.857142857
15526,10.33333333
15527,6.736842105
15528,6.155172414
15529,18.5
15530,7.604166667
15531,13.8
15532,17
15533,23.44444444
15534,19.88888889
15535,10
15536,6.25
15537,11.16129032
15538,12.13333333
15539,13.04347826
15540,6.923076923
15541,22.42857143
15542,23
15543,8.75
15544,17.375
15545,4.6875
15546,8
15547,15.35294118
15548,5.714285714
15549,5.75
15550,12.5
15551,17.7
15552,18.14285714
15553,4.932432432
15554,15
15555,11.25
15556,8.555555556
15557,8.272727273
15558,6.446428571
15559,18.72727273
15560,10.25
15561,10.75
15562,16.75
15563,19.84615385
15564,7.039215686
15565,11.25
15566,19.11111111
15567,23.90909091
15568,15.85714286
15569,6.25862069
15570,12.14285714
15571,5
15572,8.272727273
15573,8.181818182
15574,14.125
15575,10
15576,10.42857143
15577,4.101123596
15578,9.173913043
15579,7.96969697
15580,17.44444444
15581,17.72727273
15582,9.833333333
15583,17.30769231
15584,17.375
15585,17.72727273
15586,15
15587,19.75
15588,19.69230769
15589,11.33333333
15590,24
15591,16.27777778
15592,18.53333333
15593,11.33333333
15594,16.625
15595,9
15596,18.33333333
15597,5.666666667
15598,17.6
15599,19
15600,9.088235294
15601,9
15602,14.66666667
15603,7
15604,15.25
15605,9.235294118
15606,19.57142857
15607,11.46153846
15608,17.86666667
15609,21.33333333
15610,7.636363636
15611,21.6
15612,15.14285714
15613,12.83333333
15614,18.42857143
15615,18.5
15616,18.83333333
15617,14.16666667
15618,20.25
15619,16.66666667
15620,17.0625
15621,5.983050847
15622,5.222222222
15623,4.5
15624,16.33333333
15625,19.47058824
15626,3.956521739
15627,18.57142857
15628,20
15629,14.16666667
15630,13.5
15631,12.46666667
15632,15
15633,11.83333333
15634,7.659574468
15635,11.4
15636,17
15637,4.044444444
15638,16.8125
15639,23.16666667
15640,20.16666667
15641,22.5
15642,10.43333333
15643,15
15644,22.6
15645,5.1
15646,16.5
15647,9.709677419
15648,6.490909091
15649,11.5
15650,22.5
15651,9
15652,9.666666667
15653,4.615384615
15654,19
15655,6.75
15656,11.08333333
15657,19
15658,23.77777778
15659,6.315789474
15660,20.66666667
15661,20.66666667
15662,22.16666667
15663,10.88888889
15664,4.5
15665,10.2
15666,19.5
15667,5.055555556
15668,20.33333333
15669,12.2
15670,5
15671,8.909090909
15672,13.77777778
15673,11.86666667
15674,10.16
15675,6.764705882
15676,4.333333333
15677,14.81818182
15678,7.25
15679,15.75
15680,7.6
15681,10.05882353
15682,14.58823529
15683,13.8
15684,22.125
15685,21.25
15686,20.16666667
15687,6.529411765
15688,21.33333333
15689,22
15690,22.5
15691,10.71428571
15692,23.66666667
15693,22.25
15694,16.5
15695,9.051282051
15696,16.66666667
15697,14.5
15698,17
15699,10.22727273
15700,16.93333333
15701,20.55555556
15702,10.9
15703,19.7
15704,14.33333333
15705,11.35714286
15706,7.555555556
15707,17
15708,19.71428571
15709,12
15710,8.818181818
15711,7.375
15712,6.6
15713,11.3
15714,12.41176471
15715,13.54166667
15716,20.83333333
15717,8.1
15718,9.2
15719,11.11111111
15720,11
15721,8.714285714
15722,14.4
15723,20.27272727
15724,14.71428571
15725,12.57142857
15726,7.269230769
15727,15
15728,5.285714286
15729,15.45454545
15730,8.047619048
15731,18.5
15732,5
15733,6.222222222
15734,21.63636364
15735,3.977777778
15736,10.73076923
15737,15.75
15738,13.61538462
15739,19.11111111
15740,16.2
15741,14.08333333
15742,11.51851852
15743,6.488372093
15744,14.61904762
15745,17.8
15746,6
15747,20.6
15748,14.36842105
15749,9.285714286
15750,18.76923077
15751,12.53846154
15752,21
15753,5.526315789
15754,7.306122449
15755,8.428571429
15756,17.22222222
15757,16.5
15758,14.75
15759,10.72727273
15760,18.35714286
15761,22.5
15762,12.14285714
15763,11.76923077
15764,5.428571429
15765,18
15766,5.8
15767,6.888888889
15768,8.8
15769,22.5
15770,19
15771,13.66666667
15772,16.83333333
15773,7.2
15774,6.636363636
15775,13.25
15776,8.428571429
15777,11.13636364
15778,12.07407407
15779,22
15780,9.136363636
15781,20
15782,4
15783,13.52380952
15784,21.41666667
15785,11.16666667
15786,12.5
15787,12.5
15788,3.516129032
15789,20.75
15790,10.875
15791,11.4137931
15792,12.08695652
15793,10.52380952
15794,13
15795,11.5
15796,4.8
15797,14.83333333
15798,8.633333333
15799,21.3
15800,22.5
15801,6.235294118
15802,3.181818182
15803,14
15804,18.625
15805,11.48275862
15806,19.21428571
15807,10.25
15808,21
15809,9.5
15810,9.8
15811,7.086956522
15812,17.33333333
15813,9.105263158
15814,16.41666667
15815,11.7826087
15816,21.125
15817,12.92307692
15818,14.9375
15819,9.769230769
15820,11.26666667
15821,24.16666667
15822,10.5
15823,18.8
15824,19.72727273
15825,14.2
15826,16.38461538
15827,4.692307692
15828,25.375
15829,18.8
15830,14.57142857
15831,12
15832,16.5
15833,18
15834,18.875
15835,7.8
15836,14
15837,17.42857143
15838,13.5
15839,19
15840,21.14285714
15841,24.71428571
15842,10.4
15843,5.032786885
15844,23.8
15845,6.666666667
15846,7.636363636
15847,20.66666667
15848,12.2
15849,15
15850,8.75
15851,8.75
15852,14.14285714
15853,20
15854,16.2
15855,5
15856,22.33333333
15857,5.531914894
15858,7
15859,11
15860,10.14285714
15861,14.66666667
15862,13.46153846
15863,5.045454545
15864,11.51612903
15865,12.30769231
15866,10.5
15867,18
15868,5.130434783
15869,5
15870,16
15871,17.5
15872,9.684210526
15873,13
15874,11.05
15875,7.638297872
15876,18.75
15877,12.75
15878,12.75
15879,12.45833333
15880,13.5
15881,9.966666667
15882,3.090909091
15883,24
15884,19.73333333
15885,13
15886,22.3
15887,9.789473684
15888,7.510638298
15889,15.25
15890,12.66666667
15891,16.8
15892,19.125
15893,11.3
15894,12.85714286
15895,22.5
15896,1.88
15897,7.6
15898,14.72727273
15899,11.51612903
15900,7.875
15901,23.2
15902,15.5
15903,11.3
15904,14.33333333
15905,6.8
15906,11.92
15907,7.5
15908,8.6
15909,18
15910,19.58333333
15911,24.28571429
15912,17.14285714
15913,8.0625
15914,7.428571429
15915,11.5
15916,12.75
15917,19
15918,19.46666667
15919,14.125
15920,13.05263158
15921,7.26
15922,17.15789474
15923,8.5
15924,11.25
15925,24.625
15926,14.6
15927,16.88888889
15928,18.66666667
15929,5.375
15930,4.64516129
15931,20.8
15932,15.8
15933,23.25
15934,9
15935,12.29411765
15936,3.846153846
15937,21.09090909
15938,8.578947368
15939,15.61538462
15940,16.2
15941,10
15942,3.8
15943,6.867924528
15944,10.76923077
15945,15.25
15946,10.42857143
15947,19.75
15948,15.25
15949,8.463414634
15950,11.6
15951,5.714285714
15952,7.333333333
15953,12.6
15954,15.5
15955,15.25
15956,14.63157895
15957,8.210526316
15958,13.08333333
15959,13.46153846
15960,17.72727273
15961,3.802083333
15962,16.04761905
15963,1
15964,5.875
15965,21
15966,15.44444444
15967,5
15968,4.23255814
15969,5.526315789
15970,8.342857143
15971,9.666666667
15972,9.810810811
15973,10.25
15974,22.57142857
15975,26.22222222
15976,19.28571429
15977,21.41666667
15978,12.85714286
15979,18.66666667
15980,5.196721311
15981,12.55555556
15982,9.8
15983,5.6
15984,17.5
15985,10.875
15986,13.41176471
15987,14.5
15988,15.75
15989,6.117647059
15990,8.787878788
15991,13.18181818
15992,22.16666667
15993,15
15994,25
15995,5.966666667
15996,10.45454545
15997,15.35294118
15998,13.3
15999,22.875
16000,12.32142857
16001,7.11627907
16002,15.83333333
16003,15.5
16004,23.23076923
16005,16
16006,9.888888889
16007,16.28571429
16008,17.47368421
16009,24
16010,11
16011,4.98630137
16012,17.90909091
16013,19.44444444
16014,8.882352941
16015,23.4
16016,10.18181818
16017,8.147058824
16018,17.83333333
16019,23.5
16020,12.07407407
16021,16.2
16022,6
16023,13
16024,13.76
16025,8.047619048
16026,18.91666667
16027,18
16028,15
16029,21.8
16030,12.6875
16031,6.222222222
16032,9.861111111
16033,20.85714286
16034,3.714285714
16035,4
16036,19.55555556
16037,13
16038,14
16039,4.846153846
16040,9
16041,5.885245902
16042,16.18181818
16043,18.8
16044,14.06666667
16045,6.148148148
16046,15.75
16047,5.242424242
16048,12.75
16049,17.66666667
16050,20.83333333
16051,11.25
16052,6
16053,24.28571429
16054,21.83333333
16055,20.8
16056,16.25
16057,9.071428571
16058,15.21052632
16059,18.5
16060,18.2
16061,6
16062,20.75
16063,10.5
16064,11.72727273
16065,13.5
16066,7.512195122
16067,15.42857143
16068,8.518518519
16069,18.38461538
16070,15.28571429
16071,21.85714286
16072,8.8
16073,15.125
16074,7
16075,7.826086957
16076,15.4
16077,22.8
16078,22
16079,12.11111111
16080,8.310344828
16081,16
16082,18
16083,19.66666667
16084,17.5
16085,24.25
16086,19.5
16087,13.92307692
16088,17.85714286
16089,17.57142857
16090,9.833333333
16091,8.181818182
16092,14.72727273
16093,12.84615385
16094,4.703703704
16095,18.3
16096,6.25
16097,8.722222222
16098,6.105263158
16099,15
16100,4.666666667
16101,16.25
16102,19.83333333
16103,5
16104,7.8
16105,16.4
16106,18.38461538
16107,18.23076923
16108,19.5
16109,12.07142857
16110,14.75
16111,24.9
16112,18.4
16113,8.11627907
16114,10.88235294
16115,7.184210526
16116,18
16117,16
16118,4.50617284
16119,22.2
16120,10.57142857
16121,18.75
16122,12.16666667
16123,20.66666667
16124,9.388888889
16125,17
16126,4.866666667
16127,3.961038961
16128,16.22222222
16129,19.2
16130,3.866666667
16131,17.25
16132,19
16133,22.625
16134,20
16135,19.5
16136,7.680851064
16137,6.533333333
16138,22.1
16139,23.2
16140,15.78571429
16141,8.658536585
16142,11.42857143
16143,14.75
16144,13.28571429
16145,5.277777778
16146,6.772727273
16147,9.636363636
16148,9.571428571
16149,8.625
16150,6.867924528
16151,15.44444444
16152,12.39130435
16153,19.63636364
16154,14.25
16155,16.6
16156,14
16157,14.5
16158,22.92857143
16159,8.279069767
16160,16.75
16161,13.44444444
16162,14.5
16163,5.933333333
16164,8.684210526
16165,16
16166,9.75
16167,19.8
16168,9.72972973
16169,3
16170,12.06896552
16171,11.84210526
16172,21.33333333
16173,13.125
16174,6.461538462
16175,8.7
16176,11.90909091
16177,9.357142857
16178,7
16179,2.272727273
16180,14.46666667
16181,13.55
16182,19.5
16183,23.375
16184,7.333333333
16185,19.22222222
16186,12.63636364
16187,13
16188,6.125
16189,13.33333333
16190,8.111111111
16191,14.4
16192,7.565217391
16193,7.545454545
16194,4.959183673
16195,9.5
16196,7.4375
16197,17
16198,7.666666667
16199,16.66666667
16200,17.38461538
16201,22.5
16202,6.222222222
16203,16.25
16204,21.125
16205,13.125
16206,12.33333333
16207,15.88235294
16208,12.66666667
16209,18.71428571
16210,15.4
16211,18.11111111
16212,18
16213,18.4
16214,20.25
16215,13.21052632
16216,7.5
16217,14.5
16218,9
16219,3.15
16220,14.16666667
16221,8.428571429
16222,9.25
16223,8.166666667
16224,20
16225,15.53333333
16226,7.518518519
16227,7.4
16228,8.615384615
16229,5.758064516
16230,4.857142857
16231,15.25
16232,18.2
16233,10.125
16234,14.71428571
16235,10.66666667
16236,20.25
16237,11.80769231
16238,5.117647059
16239,13.375
16240,7.5
16241,18.22222222
16242,9.857142857
16243,19.66666667
16244,21.45454545
16245,5.272727273
16246,19.26666667
16247,5.358208955
16248,19.2
16249,25.25
16250,23.5
16251,22.5
16252,16
16253,17.28571429
16254,5.589285714
16255,11.69230769
16256,5.526315789
16257,16.61904762
16258,15
16259,14.7
16260,6.403508772
16261,9
16262,14.5
16263,13.57142857
16264,7.608695652
16265,2.84
16266,7.263157895
16267,13.25
16268,12.8
16269,7.019230769
16270,9.054054054
16271,11.5
16272,10
16273,11.45454545
16274,5.793650794
16275,6.75
16276,9.75
16277,17.13333333
16278,9.346153846
16279,11.75
16280,14.66666667
16281,9.5
16282,15.27272727
16283,10.72
16284,7.058823529
16285,15.04166667
16286,6.673469388
16287,9.333333333
16288,11.08333333
16289,10
16290,2.64
16291,9.40625
16292,15.18181818
16293,22.66666667
16294,15.75
16295,14.84210526
16296,18.66666667
16297,5
16298,3.08
16299,22.5
16300,10.25
16301,13.42857143
16302,24
16303,9.133333333
16304,18.22222222
16305,10.23529412
16306,17.11111111
16307,9.151515152
16308,9.766666667
16309,20.25
16310,20.42857143
16311,9.47826087
16312,5.5
16313,2.74
16314,23.41666667
16315,11.9047619
16316,7.333333333
16317,17.42857143
16318,11.09090909
16319,12.38888889
16320,9.285714286
16321,8.666666667
16322,5.25
16323,4.909090909
16324,15.88888889
16325,18.57142857
16326,22.125
16327,19.55555556
16328,16
16329,10
16330,16.625
16331,10.03571429
16332,17.6
16333,6.2
16334,11.82142857
16335,19.07142857
16336,11.91666667
16337,13.5625
16338,19.25
16339,1.5
16340,3.36
16341,14.66666667
16342,11.5
16343,7.538461538
16344,18.25
16345,7.487179487
16346,10.5
16347,19.57142857
16348,8.435897436
16349,8.1
16350,24
16351,24.33333333
16352,11.41666667
16353,17.1
16354,17.42857143
16355,15.27777778
16356,18
16357,3.64
16358,20.6
16359,18.9
16360,13.69565217
16361,15.8
16362,12.4
16363,16.27272727
16364,2.63
16365,12.66666667
16366,21.6
16367,6.960784314
16368,22.5
16369,18.08333333
16370,9.033333333
16371,19.66666667
16372,7.367346939
16373,13.75
16374,6.75
16375,22.2
16376,12
16377,13.44444444
16378,6.140350877
16379,14.9
16380,11.06666667
16381,20
16382,13.16666667
16383,7
16384,9.444444444
16385,11.5
16386,7.151515152
16387,7.040816327
16388,8
16389,17.85714286
16390,6.178571429
16391,17
16392,16.57142857
16393,9.166666667
16394,19.66666667
16395,8.352941176
16396,13.16666667
16397,8.088888889
16398,4.25
16399,8.476190476
16400,3.085714286
16401,11.5
16402,19.25
16403,17.16666667
16404,6.357142857
16405,19.66666667
16406,8.28
16407,18.57142857
16408,16.90909091
16409,3.4
16410,21.22222222
16411,24.5
16412,12.8
16413,12.53333333
16414,19.5
16415,17.53846154
16416,17
16417,12.85
16418,9.875
16419,12.33333333
16420,14.5
16421,16.55555556
16422,8.714285714
16423,24.42857143
16424,16.66666667
16425,9.351351351
16426,13.14285714
16427,13
16428,15.05555556
16429,10.20588235
16430,14.57142857
16431,12.27777778
16432,11.16666667
16433,6.5
16434,18
16435,18
16436,16.75
16437,18
16438,15.2
16439,14.75
16440,14.42105263
16441,20.57142857
16442,13.44444444
16443,12.34782609
16444,13.5
16445,12.30769231
16446,10.19354839
16447,9.666666667
16448,12.8
16449,8.047619048
16450,11.29411765
16451,14.52173913
16452,10.5
16453,17.25
16454,7.5
16455,3.25
16456,20.5
16457,13.68
16458,20.16666667
16459,7.5
16460,19.54545455
16461,12.22727273
16462,14
16463,9.2
16464,10.33333333
16465,3.4
16466,21
16467,13.625
16468,15
16469,6.735849057
16470,9.25
16471,14.36
16472,17.2
16473,11.76923077
16474,19.875
16475,9.051282051
16476,10.07692308
16477,20.16666667
16478,9.821428571
16479,8.575757576
16480,19.63636364
16481,18.14285714
16482,6.275862069
16483,5.367647059
16484,24.27272727
16485,18.66666667
16486,13.27272727
16487,11.61290323
16488,13.63636364
16489,19
16490,18.25
16491,6.8
16492,8.25
16493,17
16494,15.2
16495,17.5
16496,3.5
16497,18.5
16498,22.5
16499,7.804347826
16500,6.117647059
16501,12.29166667
16502,24
16503,7.333333333
16504,8.975
16505,17.7
16506,15.8
16507,14
16508,7.18
16509,11.92857143
16510,20
16511,8.5625
16512,21.18181818
16513,9.857142857
16514,13.05263158
16515,10.22580645
16516,22.5
16517,5.076923077
16518,4.788732394
16519,17.2
16520,11.42857143
16521,15.41176471
16522,22.5
16523,19
16524,3.928571429
16525,9.142857143
16526,9.5
16527,10.9047619
16528,17.22222222
16529,21.66666667
16530,8.090909091
16531,18.71428571
16532,5.833333333
16533,12.8
16534,6.4
16535,14.5
16536,22.5
16537,20.3
16538,2.484848485
16539,21.33333333
16540,4.75
16541,13.9
16542,8.166666667
16543,9
16544,8.4
16545,16.85714286
16546,11.03125
16547,7.25
16548,17.5
16549,2.894736842
16550,10.16666667
16551,24.42857143
16552,14.125
16553,20.5
16554,4.373493976
16555,14
16556,14.4375
16557,12.25
16558,20.42857143
16559,16.93333333
16560,7.866666667
16561,7
16562,9.909090909
16563,9.6
16564,18.83333333
16565,9
16566,5.854166667
16567,8.631578947
16568,5.6
16569,16.07692308
16570,10.44444444
16571,13.52631579
16572,13.5
16573,7.553191489
16574,10.5
16575,24.28571429
16576,12.47058824
16577,15.2
16578,13.07142857
16579,25
16580,7.833333333
16581,7.804347826
16582,6.609756098
16583,7.84
16584,15.66666667
16585,8.87804878
16586,18.25
16587,6.363636364
16588,6.407407407
16589,20.82352941
16590,2.25
16591,20.8
16592,7.208333333
16593,8.2
16594,13.9
16595,15.46666667
16596,7.153846154
16597,16.77777778
16598,17.61538462
16599,21.72727273
16600,3.51
16601,12.8
16602,13
16603,5.762711864
16604,13.69230769
16605,12.92857143
16606,15.92307692
16607,14
16608,14.75
16609,9.923076923
16610,22.5
16611,16.75
16612,9.769230769
16613,15
16614,17
16615,14.86666667
16616,17
16617,24
16618,17.36363636
16619,18.17647059
16620,8.777777778
16621,5.5
16622,13.55
16623,16.5
16624,10.24
16625,19.375
16626,21.5
16627,15.8
16628,15.94444444
16629,10.41666667
16630,17.11111111
16631,10.8
16632,6.857142857
16633,16.36363636
16634,10.375
16635,17.5
16636,18.375
16637,17.42857143
16638,17.75
16639,5
16640,13.11111111
16641,16.28571429
16642,16.4
16643,13.5
16644,3.8
16645,3.57
16646,22.33333333
16647,9.147058824
16648,8.139534884
16649,17.16666667
16650,15.75
16651,7.631578947
16652,13.84
16653,12.25
16654,8.512195122
16655,17.36363636
16656,6.270833333
16657,22.5
16658,9.8125
16659,16
16660,12.33333333
16661,8.578947368
16662,21
16663,9.333333333
16664,22.66666667
16665,10.13888889
16666,15.33333333
16667,9.648648649
16668,6.875
16669,1.541666667
16670,18.71428571
16671,14.16666667
16672,17.6
16673,14.6
16674,10.77777778
16675,21
16676,8.523809524
16677,14.05
16678,15.21428571
16679,23.66666667
16680,1.71
16681,24
16682,19
16683,7.138888889
16684,11.75
16685,6.727272727
16686,11.7
16687,13
16688,17.375
16689,2.28
16690,21.125
16691,18.88888889
16692,10.63636364
16693,15.75
16694,6.641509434
16695,9.68
16696,10.65384615
16697,14.5
16698,11.25
16699,9.0625
16700,22.57142857
16701,17.14285714
16702,5.444444444
16703,9.928571429
16704,11.33333333
16705,14.27777778
16706,17.09090909
16707,16.25
16708,11.11764706
16709,7.5
16710,17.3
16711,12.29411765
16712,4.756756757
16713,20.63636364
16714,16.55555556
16715,14
16716,10.36363636
16717,18
16718,10.86666667
16719,22
16720,11.48387097
16721,11.5862069
16722,8.066666667
16723,14
16724,24
16725,5.367647059
16726,10.5
16727,9.8
16728,18.625
16729,11.34482759
16730,7.722222222
16731,4.195402299
16732,3
16733,20.77777778
16734,6.428571429
16735,19.25
16736,8.75
16737,17.85714286
16738,17.29411765
16739,11.59090909
16740,13.33333333
16741,10.58333333
16742,8.595238095
16743,8.5625
16744,6.764705882
16745,10.72727273
16746,16.38888889
16747,17
16748,17.25
16749,22.5
16750,21
16751,19.25
16752,12.32
16753,16.64285714
16754,4.939393939
16755,18.66666667
16756,7.823529412
16757,20.875
16758,6.660377358
16759,22.66666667
16760,13.45
16761,8.136363636
16762,7.166666667
16763,18.25
16764,16.36842105
16765,12.66666667
16766,17.5
16767,7
16768,17.33333333
16769,10.5
16770,14.75
16771,15.22222222
16772,14.9375
16773,14.46666667
16774,24.375
16775,15.85714286
16776,6.886792453
16777,10.91666667
16778,5.642857143
16779,7.408163265
16780,20.33333333
16781,19.6
16782,18.25
16783,13.03703704
16784,12.4
16785,14.35714286
16786,19.66666667
16787,12.4375
16788,7.644444444
16789,18.63636364
16790,11.25806452
16791,20
16792,11.11111111
16793,12.88461538
16794,16.83333333
16795,11.375
16796,8.595238095
16797,4.8
16798,18.54545455
16799,11
16800,24.5
16801,17.2
16802,11.03225806
16803,4.642857143
16804,7.076923077
16805,6.454545455
16806,14.28571429
16807,20.57142857
16808,18
16809,13.4
16810,14.63636364
16811,16.5
16812,25.55555556
16813,15.6
16814,3.75
16815,18.8
16816,18.42857143
16817,18.57142857
16818,12.44444444
16819,12.84615385
16820,5.727272727
16821,4
16822,8.388888889
16823,21.16666667
16824,14
16825,16.625
16826,15.2
16827,18.25
16828,15.57894737
16829,17.66666667
16830,16
16831,12.91666667
16832,6.931818182
16833,8.857142857
16834,21.5
16835,8.476190476
16836,25
16837,16.73684211
16838,17.5
16839,12.18518519
16840,14.11111111
16841,18.5
16842,15.75
16843,7.5625
16844,15.44444444
16845,21.2
16846,15.6
16847,18.57142857
16848,8.470588235
16849,15.09090909
16850,13
16851,15.25
16852,3.25
16853,18.5
16854,13.31578947
16855,17.68421053
16856,11.45454545
16857,15.5
16858,9
16859,5
16860,13.27777778
16861,3.5
16862,6
16863,20
16864,16.71428571
16865,18.88888889
16866,7.571428571
16867,10.72727273
16868,20.16666667
16869,5.153846154
16870,20.4
16871,5.432835821
16872,22.5
16873,13
16874,9.323529412
16875,24
16876,19.8125
16877,4.2
16878,13.25
16879,6.980769231
16880,10.5
16881,12.25
16882,2.7
16883,7.372093023
16884,10
16885,22.5
16886,16
16887,13.19230769
16888,18
16889,11
16890,21.83333333
16891,20.27272727
16892,23.85714286
16893,12.125
16894,7
16895,8.6
16896,13.40909091
16897,19.38888889
16898,4.666666667
16899,20.42857143
16900,12.75
16901,23.4
16902,11.08
16903,22.66666667
16904,22
16905,12.25
16906,8.625
16907,11.36363636
16908,6.803921569
16909,13
16910,15.66666667
16911,18.6
16912,6.466666667
16913,11
16914,17.42857143
16915,14.08333333
16916,20
16917,15.36842105
16918,6.385964912
16919,17.3
16920,8.4
16921,20.30769231
16922,10.77419355
16923,15.65
16924,10.29411765
16925,17.38888889
16926,11.25
16927,5.978723404
16928,11.25
16929,20.15384615
16930,7
16931,10.14705882
16932,12.83333333
16933,14.93333333
16934,20.8
16935,17.33333333
16936,15.66666667
16937,10.5
16938,10.89285714
16939,9.074074074
16940,16.55
16941,5.25
16942,17
16943,14.8
16944,22.30769231
16945,17.76923077
16946,11.5
16947,9.441176471
16948,10
16949,12.77777778
16950,20.7
16951,3
16952,14.44444444
16953,24.16666667
16954,5.903846154
16955,7.448275862
16956,23.16666667
16957,12.14285714
16958,8.302325581
16959,6.6
16960,16.1
16961,20.29411765
16962,21.42857143
16963,10.625
16964,16.86666667
16965,21.28571429
16966,19.22222222
16967,13.125
16968,15.75
16969,9.243243243
16970,5.555555556
16971,10
16972,16.25
16973,12.75
16974,14
16975,3.666666667
16976,5.5
16977,17.75
16978,12.88888889
16979,14.63636364
16980,4.1
16981,18.88888889
16982,8.285714286
16983,13.66666667
16984,21
16985,23.14285714
16986,7.744680851
16987,8.733333333
16988,20.25
16989,7
16990,8.9
16991,3.4
16992,4.97260274
16993,20.46153846
16994,10
16995,20.5
16996,6.724137931
16997,18.72727273
16998,8.418604651
16999,10
17000,15
17001,4.444444444
17002,17.57142857
17003,16.22222222
17004,5.846153846
17005,3.543478261
17006,11.29166667
17007,17.38888889
17008,15.3
17009,19.11111111
17010,6.333333333
17011,23.11111111
17012,9.142857143
17013,7.1
17014,5.071428571
17015,13.7
17016,8.181818182
17017,17.90909091
17018,7.666666667
17019,12.85714286
17020,14.33333333
17021,24
17022,22
17023,10.25
17024,16.2
17025,17.33333333
17026,19.77777778
17027,21.8
17028,16
17029,6.088235294
17030,13.30769231
17031,10.53846154
17032,18.16666667
17033,5.85483871
17034,5.090909091
17035,12.47368421
17036,11.34782609
17037,11.66666667
17038,14.78571429
17039,8.285714286
17040,25
17041,20.5
17042,11.10344828
17043,9.538461538
17044,16.89473684
17045,4
17046,20.36363636
17047,4.268292683
17048,10.09090909
17049,11.375
17050,13.36
17051,8.75
17052,3.733333333
17053,4.294117647
17054,8.181818182
17055,16.6
17056,16.75
17057,16.75
17058,6.942307692
17059,21.25
17060,10.52941176
17061,14
17062,17.33333333
17063,9.384615385
17064,8.333333333
17065,12.6
17066,16.41666667
17067,21.4
17068,16.85714286
17069,14.71428571
17070,17.30769231
17071,11.45454545
17072,17.54545455
17073,13.16666667
17074,14.15789474
17075,11.4
17076,10.33333333
17077,10.25
17078,24.66666667
17079,17.16666667
17080,9.25
17081,11.71428571
17082,14.2
17083,19.66666667
17084,6.122807018
17085,8.071428571
17086,3.07
17087,5.5
17088,21.25
17089,7
17090,14.2
17091,20.83333333
17092,12.21428571
17093,17.66666667
17094,18.66666667
17095,14.28571429
17096,14.58823529
17097,14.78947368
17098,14.06666667
17099,20.15384615
17100,15.57142857
17101,12.875
17102,14.81818182
17103,12.85714286
17104,4.659090909
17105,14.6
17106,9.571428571
17107,11.14285714
17108,10.34285714
17109,9.111111111
17110,16.16666667
17111,21.375
17112,13.33333333
17113,23.36363636
17114,12.83333333
17115,6.204545455
17116,8.25
17117,16.44444444
17118,10.66666667
17119,20.5
17120,10.75
17121,15.22222222
17122,23.77777778
17123,8.5
17124,8
17125,14.16666667
17126,7.2
17127,16.16666667
17128,16.4375
17129,14
17130,22.5
17131,24
17132,23.6
17133,11.25
17134,12.7826087
17135,12.44444444
17136,20.81818182
17137,6.428571429
17138,9.5
17139,10.75
17140,20.55555556
17141,10.6
17142,13
17143,9.866666667
17144,15.33333333
17145,8.6
17146,13.5
17147,4
17148,14.16666667
17149,9
17150,19.9
17151,13.7826087
17152,16.5
17153,17
17154,7.361111111
17155,2.75
17156,7.333333333
17157,10.38461538
17158,19.7
17159,21.375
17160,22.5
17161,18.5
17162,9.837837838
17163,8.756097561
17164,24
17165,13.63636364
17166,7
17167,24
17168,16.75
17169,15
17170,7.70212766
17171,19.125
17172,6.8
17173,10.22857143
17174,21.5
17175,21
17176,22
17177,10.875
17178,8.064516129
17179,15.83333333
17180,5.64516129
17181,7.023255814
17182,15.11111111
17183,15.5
17184,17.8
17185,15.83333333
17186,17.36842105
17187,3.777777778
17188,11.16666667
17189,9.611111111
17190,15.5
17191,20.44444444
17192,18.06666667
17193,10.8
